,MonthlyCharges,tenure,OnlineSecurity,TechSupport,Contract,PaymentMethod,Churn
5857,0.5186846038863976,1,0,0,0,2,1
5858,0.20130308690930124,9,0,0,0,2,1
5859,0.5832337993009538,6,0,0,0,0,1
5860,0.6954099279046835,66,0,0,1,1,1
5861,0.5716549240417967,10,0,0,0,2,1
5862,0.8080449428015498,43,0,1,0,2,1
5863,0.03101636183858003,50,0,0,1,0,1
5864,0.8916219367283316,58,2,0,1,0,1
5865,0.2743283188129262,2,0,0,0,2,1
5866,0.3202393286372671,17,0,0,0,3,1
5867,0.8881444001581,34,1,0,0,2,1
5868,0.6689330968277726,41,0,1,0,2,1
5869,0.8665602380503306,44,0,2,0,1,1
5870,0.6431765300937877,48,0,0,1,2,1
5871,0.7329248922781867,20,0,0,0,2,1
5872,0.5946830918815025,5,0,0,0,1,1
5873,0.6214364200696001,3,0,0,0,2,1
5874,0.7692788357076842,2,0,0,0,2,1
5875,0.5822950616984011,29,0,0,0,2,1
5876,0.5756275734372641,4,0,0,0,0,1
5877,0.9318048297922072,57,1,0,1,0,1
5878,0.6801453389102388,15,0,0,0,2,1
5879,0.8198111839641533,40,1,0,0,2,1
5880,0.5786281088779758,1,0,0,0,2,1
5881,0.019431988041853504,1,1,1,0,3,1
5882,0.7428070192579749,2,0,0,0,0,1
5883,0.4672377303109075,4,0,1,0,1,1
5884,0.5752087752470955,4,0,0,0,0,1
5885,0.26058794220229203,1,0,0,0,3,1
5886,0.7124088887054556,45,0,0,0,0,1
5887,0.5992645402916077,42,0,0,0,1,1
5888,0.11485219418939716,11,0,0,0,3,1
5889,0.5687996470006516,1,0,0,0,1,1
5890,0.0642678897140821,1,0,0,0,2,1
5891,0.2695140759275768,1,0,0,0,2,1
5892,0.5704185059694671,7,0,0,0,2,1
5893,0.6742661253315085,15,0,0,0,0,1
5894,0.3933193572640243,15,0,0,0,2,1
5895,0.062122849606312085,3,0,0,0,2,1
5896,0.8553262864945785,65,0,1,1,2,1
5897,0.8822499446917764,67,1,2,1,0,1
5898,0.7347927088167459,6,0,0,0,2,1
5899,0.6239153218179716,1,0,0,0,2,1
5900,0.6350040484314278,3,0,0,0,2,1
5901,0.4599829883283948,2,2,0,0,0,1
5902,0.8993840726584226,67,0,2,1,1,1
5903,0.7599775824647992,2,0,0,0,0,1
5904,0.1980896335354972,12,0,0,0,1,1
5905,0.5164349893553887,4,0,0,0,1,1
5906,0.6277373754016498,17,0,0,0,1,1
5907,0.15049842035425973,25,0,0,0,0,1
5908,0.6622152043508385,1,0,1,0,2,1
5909,0.5884482074447773,10,0,0,0,2,1
5910,0.6350060618776415,8,0,0,0,1,1
5911,0.6558681155193085,25,0,0,0,2,1
5912,0.25897810676217736,1,0,0,0,3,1
5913,0.19920654540506455,7,0,0,0,1,1
5914,0.6720997855126261,10,0,0,0,2,1
5915,0.7695618897882058,33,0,0,0,2,1
5916,0.7166616619114914,16,0,0,0,2,1
5917,0.7994009563745448,11,1,1,0,0,1
5918,0.7926762273051656,11,0,0,0,2,1
5919,0.10174279591755817,3,0,1,0,1,1
5920,0.8664544492866213,42,1,0,0,2,1
5921,0.32274015927555755,1,0,0,0,2,1
5922,0.8496686314771331,24,0,0,0,2,1
5923,0.7390482147353828,2,0,0,0,2,1
5924,0.8559533745441044,24,0,0,0,2,1
5925,0.7137269694786379,23,0,0,0,2,1
5926,0.7042993436174826,9,0,0,0,1,1
5927,0.5699759236062293,34,0,0,0,2,1
5928,0.8124551360942431,50,0,0,0,0,1
5929,0.045905893499238265,11,1,1,0,1,1
5930,0.8429157256269042,40,1,2,0,1,1
5931,0.8158567808012824,30,0,2,0,2,1
5932,0.2695158580544168,2,0,0,0,2,1
5933,0.7535489067046431,46,0,0,0,2,1
5934,0.8391570041588234,50,0,2,0,0,1
5935,0.4163790867832397,52,0,0,0,2,1
5936,0.8570694302412056,42,0,0,0,2,1
5937,0.4667882592032745,40,0,0,0,1,1
5938,0.600132778824513,26,1,0,0,0,1
5939,0.6532225886344349,5,0,0,0,2,1
5940,0.015868996115297046,1,1,1,0,3,1
5941,0.6485155268937338,8,0,0,0,1,1
5942,0.8188016129900735,68,0,0,0,1,1
5943,0.3484972584604317,62,0,0,0,1,1
5944,0.6373046366420164,18,0,0,0,1,1
5945,0.5929995800236788,34,0,0,0,1,1
5946,0.2602941059798617,2,0,0,0,2,1
5947,0.01948273797569611,1,1,1,0,3,1
5948,0.6592406725408427,48,2,1,0,2,1
5949,0.8459136833480487,25,1,0,0,3,1
5950,0.8067340496173377,20,0,0,0,0,1
5951,0.7493490495758236,1,0,0,0,2,1
5952,0.06223591221300029,2,0,0,0,2,1
5953,0.8354863936855652,53,0,0,0,2,1
5954,0.5153977704431852,1,0,0,0,2,1
5955,0.5777826629782462,2,0,0,0,2,1
5956,0.8254791054046566,13,0,0,0,1,1
5957,0.2504925708353101,33,1,0,0,0,1
5958,0.4634212948377,34,1,0,0,1,1
5959,0.6491296497512531,16,0,0,0,1,1
5960,0.04522679315489947,16,1,1,0,0,1
5961,0.51730764687142,1,0,0,0,2,1
5962,0.828558898334717,30,0,0,0,2,1
5963,0.5606674201095025,3,0,0,0,1,1
5964,0.5899540859570438,53,0,0,0,2,1
5965,0.8537006118430202,3,0,0,0,1,1
5966,0.2697646211291269,8,0,0,0,2,1
5967,0.7591594161411498,66,1,1,1,1,1
5968,0.5076775186639598,1,0,0,0,2,1
5969,0.35159816814058664,1,0,0,0,3,1
5970,0.2721875280745533,1,0,0,0,3,1
5971,0.5364556202397427,13,0,0,0,1,1
5972,0.8501908241496252,23,0,1,0,2,1
5973,0.8981089028262252,41,0,1,0,2,1
5974,0.5654495550229892,24,0,0,0,1,1
5975,0.2543243846039177,1,0,0,0,2,1
5976,0.6705072703306982,1,0,0,0,2,1
5977,0.5137253314015807,1,0,0,0,2,1
5978,0.5237894562141602,2,0,0,0,1,1
5979,0.7950277477412265,17,0,0,0,1,1
5980,0.5967433755906031,27,1,0,0,0,1
5981,0.7939076769763157,6,0,0,0,0,1
5982,0.6135769397616145,33,0,0,0,1,1
5983,0.5203661679336324,1,0,0,0,2,1
5984,0.9102355017110516,10,1,1,0,2,1
5985,0.5094737258294544,1,0,0,0,2,1
5986,0.5379249062379389,2,0,0,0,0,1
5987,0.6195218023187526,9,0,0,0,2,1
5988,0.8096351559673793,29,0,0,0,1,1
5989,0.7373226044006156,28,1,0,0,1,1
5990,0.5042525507905832,46,2,0,0,1,1
5991,0.6684741154889574,19,1,0,0,2,1
5992,0.6225892175616302,23,0,0,0,2,1
5993,0.7275741809965052,3,0,0,0,2,1
5994,0.3714385294089929,16,0,1,0,2,1
5995,0.8247141956531103,27,2,0,0,1,1
5996,0.6608248854623922,27,0,0,0,2,1
5997,0.664335844185095,5,0,1,0,1,1
5998,0.7496979242197237,23,2,0,0,1,1
5999,0.5693166286253432,4,0,0,0,0,1
6000,0.3370135854047556,4,0,0,0,3,1
6001,0.7929595397774059,50,2,0,0,1,1
6002,0.7161491347360924,1,0,0,0,2,1
6003,0.7018357673102307,22,0,0,0,2,1
6004,0.6434272601428518,21,0,0,0,2,1
6005,0.7636932068352273,43,1,0,0,2,1
6006,0.03428777923110729,10,0,0,0,3,1
6007,0.6191794705156168,7,0,0,0,1,1
6008,0.6874692960361595,3,1,2,0,2,1
6009,0.2483922978848947,2,0,0,0,2,1
6010,0.04020750988658453,1,1,1,0,2,1
6011,0.6227743749170304,8,0,0,0,0,1
6012,0.8222591243491499,37,0,0,0,2,1
6013,0.26522704279224874,1,0,0,0,3,1
6014,0.8082915827676032,11,0,0,0,2,1
6015,0.2957237047079589,9,0,0,0,2,1
6016,0.6611258325919568,3,0,0,0,2,1
6017,0.7911005935427443,32,2,0,0,1,1
6018,0.7462319105745245,13,0,0,0,2,1
6019,0.8438913108706232,61,2,0,0,2,1
6020,0.8101751184906254,25,0,0,0,2,1
6021,0.5170969605140946,1,0,0,0,2,1
6022,0.7068992616221997,18,2,0,0,2,1
6023,0.7375214579304923,10,0,0,0,0,1
6024,0.7955481118850626,6,0,0,0,2,1
6025,0.5751987067394118,35,0,0,0,0,1
6026,0.8765250781195688,65,0,0,1,1,1
6027,0.5207395919638337,37,0,0,0,0,1
6028,0.3688474616383164,71,0,0,1,2,1
6029,0.7513201805145359,1,0,0,0,2,1
6030,0.5640292435464097,9,0,1,0,2,1
6031,0.3756108417726862,3,0,0,0,2,1
6032,0.6149043056350404,1,0,0,0,2,1
6033,0.5206358464869011,3,0,0,0,1,1
6034,0.935345625476108,56,0,1,1,1,1
6035,0.4668301822423553,16,0,0,0,2,1
6036,0.06567131920388605,1,0,0,0,2,1
6037,0.2659218147818529,9,0,0,0,2,1
6038,0.786658370104365,59,0,0,0,2,1
6039,0.3480798490714159,40,1,0,0,2,1
6040,0.5768913228292624,41,2,0,0,1,1
6041,0.5766533058016907,4,0,0,0,2,1
6042,0.07942208963824979,14,0,0,0,1,1
6043,0.8081291485045392,7,0,0,0,0,1
6044,0.0720772215670086,1,0,0,0,2,1
6045,0.26955655206776274,1,0,0,0,2,1
6046,0.06849998995231407,1,0,0,0,2,1
6047,0.6529138304448281,3,0,0,0,1,1
6048,0.6981654117285379,4,0,0,0,2,1
6049,0.581399295782156,40,0,0,0,1,1
6050,0.008496154109543906,1,1,1,0,3,1
6051,0.8607415600022721,60,0,0,0,2,1
6052,0.645661280724066,63,0,2,1,0,1
6053,0.057364505503464135,9,0,0,0,0,1
6054,0.6403684708931889,13,0,0,0,1,1
6055,0.6416458865543297,13,0,0,0,2,1
6056,0.4030294811848579,13,0,1,0,2,1
6057,0.5717540475973195,15,0,0,0,1,1
6058,0.6338194167801194,20,1,1,0,2,1
6059,0.8544393868228002,32,2,0,0,2,1
6060,0.7947199189256494,12,0,1,0,2,1
6061,0.8766613221287507,68,0,0,0,2,1
6062,0.9053290900951918,46,1,0,1,2,1
6063,0.5827237076124265,5,0,0,0,2,1
6064,0.8345241906923969,55,0,0,0,0,1
6065,0.5030329766061609,1,0,0,0,2,1
6066,0.8487412655252786,53,0,0,0,2,1
6067,0.5829651876791128,39,0,1,0,1,1
6068,0.2786370838659563,5,0,0,0,2,1
6069,0.6699448430729069,21,0,0,0,2,1
6070,0.802858555144493,49,0,0,0,2,1
6071,0.6389766518859591,5,0,0,0,1,1
6072,0.7709076009792092,24,1,1,0,2,1
6073,0.5703807445244218,23,0,0,0,0,1
6074,0.8024344579383496,13,0,0,0,1,1
6075,0.8333238588625203,36,0,0,0,0,1
6076,0.8457819852145805,6,0,0,0,1,1
6077,0.56231841688329,1,0,0,0,1,1
6078,0.5939588965363379,30,0,0,0,0,1
6079,0.8406581624369744,52,0,0,0,2,1
6080,0.8824477708637686,63,0,0,0,2,1
6081,0.17768647270185042,36,1,0,0,0,1
6082,0.8888719649751564,52,1,1,1,1,1
6083,0.7034332950793293,37,0,0,0,2,1
6084,0.35931338041512184,2,2,0,0,3,1
6085,0.7126491328126394,13,0,0,0,2,1
6086,0.4939351956028607,13,1,0,0,0,1
6087,0.018435475834578968,1,1,1,0,3,1
6088,0.2721130650077157,1,0,0,0,2,1
6089,0.06634860651656219,1,0,0,0,2,1
6090,0.5404882501175853,19,2,0,0,1,1
6091,0.8750682772076548,32,2,1,0,1,1
6092,0.6872394313442981,21,0,0,0,2,1
6093,0.7657881839316145,1,0,0,0,2,1
6094,0.2927317150188652,11,1,0,0,1,1
6095,0.7389120638143489,11,0,0,0,2,1
6096,0.9656808524632429,69,2,2,1,0,1
6097,0.4867993448550095,10,2,1,0,2,1
6098,0.40631089433189416,49,1,0,0,0,1
6099,0.8410515820107276,67,0,0,0,1,1
6100,0.583607257590188,3,0,0,0,2,1
6101,0.6596910812157449,12,0,0,0,2,1
6102,0.7479904344748454,49,0,2,0,0,1
6103,0.6286117277334179,26,0,0,0,2,1
6104,0.7688096856249889,30,0,0,0,2,1
6105,0.2519943417162077,6,0,0,0,0,1
6106,0.6849992560782198,4,0,0,0,2,1
6107,0.5592129357749759,1,0,0,0,2,1
6108,0.6673032668238013,5,1,0,0,2,1
6109,0.5299600902606864,10,0,0,0,1,1
6110,0.2443581738525267,2,1,0,0,1,1
6111,0.7141556659364221,3,1,1,0,2,1
6112,0.6737021270915482,36,0,0,0,2,1
6113,0.26433741999326665,12,0,0,0,0,1
6114,0.5198484473254732,1,0,0,0,2,1
6115,0.7376361799952662,21,0,1,0,1,1
6116,0.3196036359788977,1,0,0,0,3,1
6117,0.5606724735789418,8,1,0,0,2,1
6118,0.267037301594784,8,0,0,0,3,1
6119,0.8103109984127198,24,0,0,0,2,1
6120,0.7648341036674016,50,0,0,0,2,1
6121,0.3176014066502416,1,0,0,0,0,1
6122,0.1564528267470288,3,0,0,0,2,1
6123,0.06834136047221727,1,0,0,0,2,1
6124,0.16248312768606507,3,1,0,0,3,1
6125,0.6040005204886363,10,0,0,0,0,1
6126,0.0688283031490419,1,0,0,0,2,1
6127,0.864467168234476,58,0,2,0,2,1
6128,0.6265503633626701,31,0,1,0,1,1
6129,0.5867198699698204,22,0,0,0,2,1
6130,0.2743384416525576,1,0,0,0,2,1
6131,0.014023697817452385,1,1,1,0,3,1
6132,0.7324030765705988,11,0,0,0,2,1
6133,0.5312636614138929,20,0,0,0,2,1
6134,0.7760639028544812,44,1,0,0,2,1
6135,0.8412156758241733,34,0,0,0,2,1
6136,0.6871421976192345,24,1,0,0,0,1
6137,0.5512619597644549,4,0,0,0,1,1
6138,0.5099588721001548,23,0,0,0,1,1
6139,0.6131463133640014,38,2,2,1,0,1
6140,0.6364963126949962,5,0,0,0,1,1
6141,0.35822073233342555,1,1,1,0,2,1
6142,0.026624865437588324,1,1,1,0,2,1
6143,0.7806700965989309,23,0,1,0,2,1
6144,0.2602872863650634,2,0,0,0,1,1
6145,0.6197225124964247,38,1,1,0,1,1
6146,0.5681455763711587,23,0,0,0,2,1
6147,0.4260163477953224,52,2,1,0,2,1
6148,0.9314694510749852,12,0,1,0,2,1
6149,0.570448566899771,48,0,0,0,0,1
6150,0.8115473040276323,47,0,0,0,1,1
6151,0.7139864005646195,64,2,0,1,1,1
6152,0.3136470839561504,3,0,0,0,3,1
6153,0.7221051115942055,14,0,0,0,0,1
6154,0.621075187108064,4,0,0,0,2,1
6155,0.014471524133928075,3,1,1,0,2,1
6156,0.6649533933829768,1,0,0,0,2,1
6157,0.7381555539048443,11,0,0,0,2,1
6158,0.6788822008906507,46,0,0,0,1,1
6159,0.6670301073124105,1,0,0,0,1,1
6160,0.7461476509404058,3,0,0,0,2,1
6161,0.7690147116312178,30,0,0,0,2,1
6162,0.4856289309525371,13,0,0,0,1,1
6163,0.6953933350916466,2,0,0,0,0,1
6164,0.6017798875784669,4,0,1,0,1,1
6165,0.630038240578699,45,0,0,0,2,1
6166,0.5215972044529025,1,0,0,0,2,1
6167,0.17575520031934766,1,0,0,0,1,1
6168,0.8254408937200783,61,0,0,1,2,1
6169,0.7274750824485636,9,1,0,0,0,1
6170,0.8834435497465591,70,0,0,1,0,1
6171,0.6104635856788393,17,0,0,0,1,1
6172,0.5184634929890173,2,0,0,0,1,1
6173,0.4207839415584069,45,0,1,1,0,1
6174,0.8041627573694521,30,0,1,0,1,1
6175,0.7917968165218491,4,0,0,0,1,1
6176,0.3158055162342053,1,0,0,0,3,1
6177,0.5205160667835832,3,0,0,0,2,1
6178,0.10930755309169424,11,0,0,0,3,1
6179,0.8150178162225014,28,0,2,0,2,1
6180,0.21072739789223655,11,0,0,0,2,1
6181,0.9094103172992454,51,2,1,0,1,1
6182,0.5193941099036122,1,0,0,0,2,1
6183,0.10462305867765577,2,0,1,0,0,1
6184,0.2634595309144223,37,0,0,0,2,1
6185,0.6712935015662164,7,0,0,0,0,1
6186,0.8839528977473814,70,0,0,1,0,1
6187,0.9081627644732396,69,0,2,2,0,1
6188,0.9188420575894882,52,1,1,1,0,1
6189,0.2443491824882537,3,0,0,0,2,1
6190,0.7776609508620287,7,0,0,0,2,1
6191,0.8862415413767691,45,0,1,0,0,1
6192,0.5636634901172778,8,1,0,0,2,1
6193,0.2840208758581685,5,0,0,0,2,1
6194,0.015158520709843415,1,1,1,0,3,1
6195,0.6447973849757662,12,0,0,0,2,1
6196,0.5776286667779913,4,0,0,0,0,1
6197,0.8233157352068781,45,0,2,0,0,1
6198,0.5887332367511031,33,0,0,0,1,1
6199,0.5266126527908913,1,0,0,0,2,1
6200,0.5187509429721442,1,0,0,0,2,1
6201,0.5951440962154683,4,0,0,0,2,1
6202,0.7991019924020292,5,0,2,0,2,1
6203,0.4782599999199088,17,0,0,0,2,1
6204,0.552134627914286,1,0,0,0,2,1
6205,0.3137567533898256,16,0,0,0,2,1
6206,0.619506815793649,2,0,0,0,2,1
6207,0.7728887351653106,2,0,0,0,2,1
6208,0.7101802836250319,16,0,1,0,1,1
6209,0.027837250433913108,1,0,0,0,1,1
6210,0.5792014559504665,1,0,0,0,2,1
6211,0.9257814976118596,41,0,1,0,2,1
6212,0.014235314894639363,2,1,1,0,2,1
6213,0.1288833062956791,3,0,1,0,3,1
6214,0.11794406342631945,1,2,0,0,1,1
6215,0.7086903306717751,11,1,0,0,2,1
6216,0.7197377079911378,1,0,0,0,2,1
6217,0.6185107631711818,34,0,0,1,1,1
6218,0.5588359970415708,3,0,0,0,0,1
6219,0.6518260891781783,11,0,0,0,1,1
6220,0.8225574364855166,53,2,0,0,1,1
6221,0.7515518245823412,31,0,0,0,0,1
6222,0.5954102044181036,14,0,0,0,1,1
6223,0.6800198877236273,7,0,0,0,2,1
6224,0.6998686179166271,14,0,0,0,0,1
6225,0.7911541469500706,9,0,0,0,2,1
6226,0.014828209993832497,3,1,1,0,3,1
6227,0.7231909780451585,1,0,0,0,2,1
6228,0.3115332229253255,2,0,0,0,1,1
6229,0.022508160191336585,4,1,1,0,2,1
6230,0.010059299004361756,1,1,1,0,3,1
6231,0.016637117006106816,1,1,1,0,2,1
6232,0.9091069154907248,66,0,2,1,0,1
6233,0.7751015839784854,23,1,0,0,0,1
6234,0.6826167519119929,14,0,0,0,1,1
6235,0.8359050955603076,40,2,1,0,1,1
6236,0.015433725523205516,3,1,1,0,3,1
6237,0.6204156883847612,6,0,0,0,2,1
6238,0.7555604473933023,17,1,0,0,2,1
6239,0.572614716054614,5,0,0,0,2,1
6240,0.646791522353844,13,0,0,0,2,1
6241,0.8274780448791856,62,0,0,1,1,1
6242,0.8454885972329711,10,1,0,0,2,1
6243,0.5664550714203713,1,0,0,0,2,1
6244,0.5995907667393896,21,0,0,0,0,1
6245,0.2545124418458483,1,0,0,0,2,1
6246,0.4325806145634905,32,1,1,0,1,1
6247,0.7429474872154507,18,0,0,0,2,1
6248,0.8064804933990798,6,0,0,0,2,1
6249,0.7490080299507186,33,0,0,0,2,1
6250,0.7491782214656509,22,0,0,0,2,1
6251,0.1955459937424023,9,0,1,0,2,1
6252,0.01987936102792689,1,1,1,0,3,1
6253,0.6065581202727289,10,0,0,0,1,1
6254,0.9756891642895684,70,2,2,1,0,1
6255,0.8121268276861953,13,0,1,0,2,1
6256,0.6459156999941077,37,0,0,0,1,1
6257,0.3075877674208092,2,0,0,0,1,1
6258,0.6551354127223753,21,0,0,0,2,1
6259,0.6096793819646971,1,0,0,0,2,1
6260,0.012843304657830928,6,1,1,0,2,1
6261,0.3004017640998603,25,1,1,0,2,1
6262,0.8176362345477759,30,0,0,0,2,1
6263,0.7034014246025148,27,0,0,0,2,1
6264,0.6185949014773668,2,0,0,0,2,1
6265,0.8519184320731217,39,1,1,0,1,1
6266,0.7849255190904705,29,0,1,0,2,1
6267,0.4128119939567714,40,0,0,0,2,1
6268,0.8291849954965103,41,0,2,0,1,1
6269,0.7731083885964862,3,0,0,0,2,1
6270,0.8661926718386574,52,0,0,0,1,1
6271,0.6818152605816218,14,1,0,0,2,1
6272,0.5818152490613069,1,0,0,0,2,1
6273,0.13328020234520974,47,0,1,0,2,1
6274,0.06144220520568836,47,0,0,0,0,1
6275,0.7673139808269017,50,0,0,0,2,1
6276,0.7142459516849746,43,0,0,0,0,1
6277,0.7465703224224238,12,0,0,0,2,1
6278,0.7771371001307105,5,0,0,0,2,1
6279,0.5149214671099908,1,0,0,0,3,1
6280,0.4110410362303998,33,0,0,0,2,1
6281,0.12215853007739938,8,0,0,0,1,1
6282,0.4535242205354869,11,0,0,0,2,1
6283,0.5210923922257473,1,0,0,0,2,1
6284,0.21001823307297704,15,0,0,0,0,1
6285,0.2210682513666964,22,1,0,0,2,1
6286,0.742791613417726,2,0,1,0,2,1
6287,0.482956911390355,10,0,1,0,2,1
6288,0.5906951192104223,9,0,0,0,2,1
6289,0.8917302212537666,68,0,2,1,1,1
6290,0.8553943500888579,70,0,0,1,2,1
6291,0.7075703743515646,1,0,0,0,2,1
6292,0.55864675559106,7,0,1,0,2,1
6293,0.8581256756056319,58,1,0,1,2,1
6294,0.2714274359694645,10,0,0,0,1,1
6295,0.9120824320785874,34,1,0,0,2,1
6296,0.5146985550572996,1,0,0,0,2,1
6297,0.5136236620373351,1,0,0,0,2,1
6298,0.5150452085843584,2,0,0,0,2,1
6299,0.2749948913753707,1,0,0,0,1,1
6300,0.8078416625239391,22,0,2,0,2,1
6301,0.7158574729152596,64,1,0,0,2,1
6302,0.3605764141017954,17,0,1,0,1,1
6303,0.6322518029942014,2,0,0,0,2,1
6304,0.2428851908027987,20,0,1,0,1,1
6305,0.5588396371263634,1,0,0,0,2,1
6306,0.9163583207418128,41,0,2,0,1,1
6307,0.7754522134215713,4,0,1,0,2,1
6308,0.7602849531333215,11,0,0,0,2,1
6309,0.06950341306782877,1,0,0,0,2,1
6310,0.2625110679651321,11,0,0,0,1,1
6311,0.5159256725464364,1,0,0,0,2,1
6312,0.8962341217779111,34,1,0,0,2,1
6313,0.816289894850817,10,0,0,0,2,1
6314,0.5605595300994249,10,0,0,0,1,1
6315,0.5965668417378799,12,1,1,0,0,1
6316,0.4454864230996326,8,1,1,0,2,1
6317,0.7082825624413259,16,0,1,0,1,1
6318,0.7658263858602323,26,1,0,0,2,1
6319,0.01598764280669429,1,1,1,0,3,1
6320,0.7894268487550107,6,0,0,0,2,1
6321,0.5831497920595581,8,0,0,0,1,1
6322,0.6228180235438436,9,0,0,0,2,1
6323,0.8960498438032574,60,0,1,1,2,1
6324,0.6495490197056353,12,0,0,0,2,1
6325,0.6789852268649609,23,0,0,0,1,1
6326,0.6132476631148677,5,0,0,0,2,1
6327,0.15947602222487076,49,0,0,0,1,1
6328,0.8592877278957299,64,0,0,0,1,1
6329,0.760266352914338,5,0,0,0,1,1
6330,0.7605520890588464,3,0,0,0,2,1
6331,0.5753230825715658,22,0,0,0,0,1
6332,0.6366712731864286,9,0,0,0,2,1
6333,0.7650880079462884,16,1,0,0,2,1
6334,0.5600575022965286,4,0,1,0,2,1
6335,0.025666558995294853,1,1,1,0,3,1
6336,0.2692479020454831,1,0,0,0,1,1
6337,0.27376643923174104,3,0,0,0,2,1
6338,0.8367524260305534,63,1,1,1,1,1
6339,0.4872718525149917,2,0,0,0,2,1
6340,0.6268992913344453,4,0,0,0,0,1
6341,0.05951867160624835,3,0,0,0,2,1
6342,0.16965844866600907,1,0,0,0,2,1
6343,0.7924035199966183,24,0,0,0,1,1
6344,0.6324423156223246,38,2,0,0,1,1
6345,0.6151652121712858,2,0,0,0,2,1
6346,0.6469416763697012,19,0,2,0,2,1
6347,0.6657370102883166,21,0,0,0,2,1
6348,0.5194457264288351,8,0,0,0,2,1
6349,0.6527929549909041,33,0,0,0,1,1
6350,0.7770142768162411,48,0,0,0,1,1
6351,0.7776853202072949,16,0,0,0,2,1
6352,0.7937351959764616,31,0,0,0,1,1
6353,0.8105733001025011,42,0,1,0,0,1
6354,0.023716842692649703,2,0,0,0,2,1
6355,0.7188576278610144,1,0,0,0,2,1
6356,0.5739782697796839,5,0,0,0,0,1
6357,0.3519847305861156,1,0,0,0,2,1
6358,0.8723133110406625,58,1,2,0,2,1
6359,0.8347226102194358,28,0,2,0,1,1
6360,0.7977104969326707,37,0,0,0,0,1
6361,0.7809779436258807,7,0,0,0,0,1
6362,0.06864565005802134,1,0,0,0,2,1
6363,0.5561520643683721,1,0,0,0,0,1
6364,0.7919254204728471,59,2,0,1,1,1
6365,0.8151799584222235,68,0,0,0,1,1
6366,0.09832833252065136,3,1,0,0,1,1
6367,0.6649504252492774,30,0,0,1,0,1
6368,0.4151593220356926,45,0,1,1,0,1
6369,0.8044548977977909,29,0,0,0,0,1
6370,0.32188711671897463,1,2,0,0,2,1
6371,0.7232077079210081,25,0,0,0,2,1
6372,0.8239906799033421,45,0,0,0,1,1
6373,0.8652249434231174,68,0,0,0,1,1
6374,0.6102634379866562,2,0,0,0,3,1
6375,0.9741441877526849,67,2,2,2,0,1
6376,0.013571088699208672,5,1,1,0,1,1
6377,0.706611633967534,5,1,0,0,0,1
6378,0.8572275435076435,60,1,1,0,1,1
6379,0.7987340766053344,1,0,0,0,2,1
6380,0.2581400758426989,3,0,0,0,3,1
6381,0.8855250033913948,34,0,2,0,2,1
6382,0.7672756847459888,32,0,0,0,2,1
6383,0.5137887452309727,1,0,0,0,2,1
6384,0.01765558313124807,1,1,1,0,3,1
6385,0.2679087728858196,2,0,0,0,2,1
6386,0.7365119542840796,10,0,1,0,2,1
6387,0.025167857186675132,1,1,1,0,3,1
6388,0.6118150433906159,1,0,0,0,2,1
6389,0.6094257895318119,8,0,0,0,2,1
6390,0.7599297557386565,2,0,1,0,2,1
6391,0.8936812840004915,58,2,0,0,2,1
6392,0.5778251024697729,7,0,0,0,2,1
6393,0.28264143739352265,13,0,1,0,0,1
6394,0.5122116279157465,1,0,0,0,0,1
6395,0.7324266195177818,33,0,0,0,1,1
6396,0.26771687060852833,2,0,0,0,0,1
6397,0.3900167827660319,13,1,1,0,2,1
6398,0.8501379668664262,49,0,0,0,0,1
6399,0.2583114321891697,6,0,2,0,2,1
6400,0.6089520539108323,10,0,0,0,1,1
6401,0.3731149753080183,21,1,1,0,2,1
6402,0.7308434766078106,20,0,0,0,2,1
6403,0.6183436488305761,2,0,0,0,2,1
6404,0.2732923372513072,6,0,0,0,1,1
6405,0.2755197836654869,1,0,0,0,3,1
6406,0.3176176495805957,2,0,0,0,3,1
6407,0.27509485586797044,55,0,0,0,0,1
6408,0.7426204216655062,2,0,0,0,1,1
6409,0.5399442289157385,3,0,0,0,2,1
6410,0.3079758693089524,2,1,0,0,1,1
6411,0.7718810945432866,3,0,0,0,2,1
6412,0.6157908880882361,3,0,1,0,1,1
6413,0.2630433665884749,14,0,1,0,0,1
6414,0.7135326159006623,33,0,0,0,2,1
6415,0.8700963300344593,60,0,0,0,2,1
6416,0.7859725856849903,10,0,1,0,2,1
6417,0.8320310889103628,2,0,1,0,2,1
6418,0.261076108920145,11,0,0,0,1,1
6419,0.8099498064323309,32,0,0,0,2,1
6420,0.01682543445044576,2,0,0,0,2,1
6421,0.8034490598960389,29,0,0,0,0,1
6422,0.6743742304896595,10,0,0,0,1,1
6423,0.7923975139466879,7,0,0,0,1,1
6424,0.3915524818743976,21,1,0,0,2,1
6425,0.5124100585239119,2,0,0,0,2,1
6426,0.6493433041812902,2,0,0,0,3,1
6427,0.7499061426551248,34,0,1,0,1,1
6428,0.06802409229399213,56,1,1,1,1,1
6429,0.6453093622849869,30,0,1,0,3,1
6430,0.3872831041183873,42,0,0,0,1,1
6431,0.6003680476590335,31,0,2,0,1,1
6432,0.25444739778623193,21,0,0,1,0,1
6433,0.7748566146390429,6,0,0,0,1,1
6434,0.26955655206776274,1,0,0,0,2,1
6435,0.7635795664071394,52,0,0,1,0,1
6436,0.7602068066565745,5,0,0,0,2,1
6437,0.7130695531125313,38,0,1,0,2,1
6438,0.5603911119691817,2,0,0,0,2,1
